W10_5mb	W20_5mb	W30_5mb	W40_5mb	W50_5mb	W60_5mb	W70_5mb	W80_5mb	W90_5mb	W100_5mb	total_5mb	stdev_5mb	mean_5mb	n_stdev_5mb	n_mean_5mb	W10_2mb	W20_2mb	W30_2mb	W40_2mb	W50_2mb	W60_2mb	W70_2mb	W80_2mb	W90_2mb	W100_2mb	total_2mb	stdev_2mb	mean_2mb	n_stdev_2mb	n_mean_2mb	W10_1mb	W20_1mb	W30_1mb	W40_1mb	W50_1mb	W60_1mb	W70_1mb	W80_1mb	W90_1mb	W100_1mb	total_1mb	stdev_1mb	mean_1mb	n_stdev_1mb	n_mean_1mb	W10_0.8mb	W20_0.8mb	W30_0.8mb	W40_0.8mb	W50_0.8mb	W60_0.8mb	W70_0.8mb	W80_0.8mb	W90_0.8mb	W100_0.8mb	total_0.8mb	stdev_0.8mb	mean_0.8mb	n_stdev_0.8mb	n_mean_0.8mb	W10_0.6mb	W20_0.6mb	W30_0.6mb	W40_0.6mb	W50_0.6mb	W60_0.6mb	W70_0.6mb	W80_0.6mb	W90_0.6mb	W100_0.6mb	total_0.6mb	stdev_0.6mb	mean_0.6mb	n_stdev_0.6mb	n_mean_0.6mb	W10_0.4mb	W20_0.4mb	W30_0.4mb	W40_0.4mb	W50_0.4mb	W60_0.4mb	W70_0.4mb	W80_0.4mb	W90_0.4mb	W100_0.4mb	total_0.4mb	stdev_0.4mb	mean_0.4mb	n_stdev_0.4mb	n_mean_0.4mb	W10_0.2mb	W20_0.2mb	W30_0.2mb	W40_0.2mb	W50_0.2mb	W60_0.2mb	W70_0.2mb	W80_0.2mb	W90_0.2mb	W100_0.2mb	total_0.2mb	stdev_0.2mb	mean_0.2mb	n_stdev_0.2mb	n_mean_0.2mb	unmap	map	supp	dup	mq	read2	good	p_unmap	p_map	p_supp	p_dup	p_mq	p_read2	p_good	sample_name
0.094631483166515	0.0009099181073703367	0.0018198362147406734	0.00545950864422202	0.2111010009099181	0.2383985441310282	0.017288444040036398	0.03548680618744313	0.010009099181073705	0.3848953594176524	1099	869.9110187047867	2154.3857913669067	542.2792868535246	21.555740432612314	0.09359970403255642	0.002219755826859045	0.002219755826859045	0.007029226785053644	0.21161672216056235	0.2338142804291528	0.01627820939696633	0.03514613392526822	0.009988901220865706	0.3880873103958565	2703	412.8377675975	876.8710852148579	267.01656616354063	3.319430652101953	0.09365108918264756	0.0022342208154905977	0.003165146155278347	0.016011915844349283	0.20666542543288027	0.21839508471420596	0.02383168869856637	0.036119903183764665	0.010798733941537887	0.3891267920312791	5371	238.88081347250485	441.6235595390525	160.0916248164855	0.7682644628099173	0.09456440804169768	0.0017870439314966492	0.0037230081906180204	0.02084884586746091	0.19895755770662696	0.2195085629188384	0.026209977661950858	0.033655994043186886	0.00967982129560685	0.3910647803425168	6715	198.9029443722881	353.3078947368421	129.67162261638322	0.4778585591539986	0.10093071354705274	0.002688728024819028	0.003516028955532575	0.029886246122026887	0.18645294725956565	0.20217166494312305	0.029989658738366082	0.008273009307135471	0.004653567735263702	0.4314374353671148	9670	142.21116009169933	241.60053913738017	114.8563695041653	0.326397146254459	0.09632067005683516	0.0012713131917439426	0.004486987735566856	0.04060723900688005	0.17783428058629974	0.1939874364343404	0.04950643134908765	0.03230631169608136	0.011740951241399941	0.3919383787017649	13372	120.28095736160317	177.88186551294274	87.2483277762885	0.16172488938783594	0.09663014109876912	0.0021389972981086763	0.013509456619633743	0.06007955568898229	0.1407985589912939	0.16676673671570097	0.07557790453317323	0.03324827379165416	0.01714950465325728	0.3941008706094266	26648	76.03056588756179	89.63312784382799	59.581683802025225	0.053732919664664335	2205	1203867	579	320999	78941	400988	402360	0.0018282490597576265	0.9981717509402424	0.0004800708415417985	0.2661524353438269	0.06545297461511419	0.3324743464735107	0.3336119236662488	HG00268x01PE20425
0.06353591160220995	0.059852670349907926	0.10128913443830573	0.09576427255985268	0.0985267034990792	0.16114180478821366	0.13996316758747698	0.10128913443830573	0.09116022099447514	0.08747697974217311	1086	33.9719893013012	23.39928057553957	32.293818515904285	0.21048252911813645	0.19374247894103488	0.018050541516245487	0.05455274769354192	0.08142799839550742	0.034897713598074614	0.15724027276373848	0.1175290814279984	0.05695948656237465	0.043722422783794616	0.24187725631768955	2493	21.28073174910901	10.170793882010194	20.033219368572126	0.04369414101290963	0.2846803377563329	0.0043425814234016894	0.021712907117008445	0.05355850422195416	0.010132689987937274	0.14258142340168878	0.07503015681544029	0.02509047044632087	0.011338962605548852	0.3715319662243667	4145	15.005173178676571	5.666910554234498	14.174092275719175	0.01471074380165289	0.30231570002124497	0.0036116422349691947	0.015721266199277672	0.047376248141066495	0.005523688124070533	0.13639260675589548	0.06054811982154239	0.019120458891013385	0.007010834926704908	0.402379434884215	4707	13.335179555491292	4.752777777777778	12.513128124546638	0.0124256444150694	0.3803127874885005	0.001655933762649494	0.0060717571297148115	0.030910763569457225	0.001655933762649494	0.1091076356945722	0.031094756209751613	0.007727690892364306	0.0007359705611775527	0.4307267709291629	5435	10.97205622199266	3.498202875399361	10.823231697638214	0.0077288941736028535	0.3217299578059072	0.0007534659433393611	0.0054249547920434	0.023658830620855942	0.0015069318866787222	0.1112115732368897	0.028179626280892107	0.00617842073538276	0.0018083182640144665	0.4995479204339964	6636	9.414305928691393	2.9401627924030214	8.839644994476274	0.004886746351449514	0.2981737686773658	0.00022136137244050912	0.002545655783065855	0.010071942446043165	0.000774764803541782	0.07969009407858328	0.01283895960154953	0.0012174875484228002	0.00022136137244050912	0.5942446043165468	9035	6.605314792098834	2.0283281960957	6.177784948992175	0.0024424054393029247	693	11805	13	1964	1255	4284	4289	0.05544887181949112	0.9445511281805088	0.0010401664266282604	0.15714514322291567	0.1004160665706513	0.342774843975036	0.3431749079852777	HG00268x01PE20426
0.25888787602552416	0.032816773017319965	0.05925250683682772	0.08568824065633546	0.1276207839562443	0.11485870556061988	0.06381039197812215	0.03099361896080219	0.022789425706472195	0.203281677301732	1097	170.02456776568366	410.7185251798561	92.56384182215963	4.234608985024958	0.2749445676274945	0.03621581670362158	0.05062823355506282	0.07058388765705839	0.12195121951219512	0.1204730229120473	0.05617147080561715	0.028085735402808572	0.021433850702143386	0.2195121951219512	2706	76.88667767162124	167.7297887836854	43.65325541388669	0.6617014233697451	0.2905759162303665	0.03926701570680628	0.04244577412116679	0.06768885564697083	0.10732984293193716	0.1080777860882573	0.059461480927449524	0.031226626776365	0.024308152580403888	0.22961854899027676	5348	42.90349121791817	84.93030912749222	25.26648874809063	0.15206611570247933	0.2939234808702176	0.04006001500375093	0.04276069017254314	0.06436609152288073	0.10397599399849962	0.10607651912978244	0.05731432858214554	0.03345836459114779	0.024756189047261814	0.23330832708177046	6665	35.68832850648246	68.12163742690059	21.215738686370035	0.0991407799074686	0.2975778546712803	0.041837055677886134	0.04110307224494076	0.06542938030827304	0.09101394568522596	0.10684701688161896	0.0570409982174688	0.02715738701897872	0.02694767746670861	0.24504561182761875	9537	25.80765546433949	46.786940894568694	17.82907046098633	0.06510107015457789	0.29092154326154784	0.04900692489156076	0.050300585952362836	0.06118255840499201	0.07784795677650103	0.10075336732364357	0.06163914466174567	0.03371128529031276	0.0322654288105928	0.2423712046267407	13141	20.72762832196104	34.745838527535376	13.735236074261195	0.028263884302978274	0.2991210329807094	0.04472619788425638	0.06051649035469819	0.0554215930304916	0.05409925326695706	0.08976353453640322	0.06502800248911014	0.03776446795270691	0.040020224019912884	0.2535392034847542	25712	12.584442692297392	17.954572141494204	9.247612938484929	0.009439566968116708	573	228884	89	29309	12787	93151	93548	0.002497199911094453	0.9975028000889056	0.00038787223749983657	0.1277319933582327	0.05572721686416191	0.4059627729814301	0.40769294464758105	HG00268x01PE20427
0.17470427661510465	0.0009099181073703367	0.011828935395814377	0.07279344858962693	0.2393084622383985	0.19199272065514106	0.017288444040036398	0.03184713375796178	0.006369426751592357	0.2529572338489536	1099	608.1578444470426	1527.5152877697842	320.20238732497944	14.440099833610649	0.1762749445676275	0.0025868440502586844	0.015151515151515154	0.07982261640798226	0.221359940872136	0.18033998521803402	0.02993348115299335	0.025498891352549888	0.012564671101256468	0.2564671101256467	2706	270.577911550103	621.7050254916243	144.32773772254544	2.055941741145316	0.17960171226502886	0.003908431044109436	0.01879769216452633	0.0826353992183138	0.19784105713753955	0.18276568025311746	0.03461753210496929	0.02642843848874	0.013772566536385632	0.2596314907872697	5373	148.68302449236734	313.2430949332358	82.5687311467491	0.4811570247933885	0.18070672431787685	0.0037274489339496047	0.021619203816907708	0.08513493365140898	0.1942746384374534	0.17310272849261965	0.03951095869986581	0.0263903384523632	0.014760697778440437	0.2607723274191144	6707	122.82291759647457	250.6514619883041	67.75622862613335	0.3068076668869795	0.17181027340513672	0.004867439933719967	0.02309444904722452	0.08574979287489644	0.18403065451532727	0.17222452361226182	0.05519884009942005	0.01056338028169014	0.004349627174813586	0.2881110190555095	9656	85.02255071517635	171.4852236421725	58.3735417799618	0.20818470075307172	0.18189312748257516	0.004646631192385521	0.031027505058832342	0.09203327587499063	0.1629318743910665	0.1600839391441205	0.05943191186389867	0.027879787154313124	0.016038372180169378	0.2640335756576482	13343	70.18313725900161	126.36364302999192	44.235450726026144	0.10546126923330912	0.18408971174832545	0.011665537743659216	0.046361104839316616	0.08993753292692105	0.12425679235342815	0.14209377587115227	0.07797094904794159	0.036652366975238965	0.01881538345751486	0.26815684503650183	26574	42.2978484478676	63.8326361367973	30.25202542804224	0.03435870354478844	1889	852598	250	232274	47366	285756	286952	0.0022106831350272157	0.9977893168649729	0.0002925732047415584	0.2718285942325629	0.05543208966315462	0.334418194776515	0.33581786498799865	HG00268x01PE20428
0.3184713375796178	0.015468607825295725	0.05004549590536852	0.00545950864422202	0.2966333030027298	0.2129208371246588	0.007279344858962694	0.0009099181073703367	0.003639672429481347	0.08917197452229299	1099	1219.833113213898	2962.867805755396	747.4210333779548	30.093178036605657	0.3217455621301775	0.009985207100591715	0.05103550295857988	0.00628698224852071	0.2766272189349113	0.2363165680473373	0.002588757396449705	0.002588757396449705	0.002218934911242604	0.09060650887573964	2704	571.5780195862968	1205.826292789512	358.4893066186198	4.470043032108573	0.3232886904761905	0.010602678571428572	0.047619047619047616	0.010230654761904762	0.26990327380952384	0.2380952380952381	0.00427827380952381	0.0016741071428571428	0.0026041666666666665	0.09170386904761904	5376	327.0691575881318	607.0963965611852	211.57805985689168	0.9978512396694216	0.324103022182522	0.010570195027542058	0.04585380378145005	0.013696590739913651	0.2624683638529105	0.24013696590739916	0.007294923328867053	0.001786511835640911	0.0019353878219443203	0.09215423552181032	6717	271.2337872957774	485.59283625731	170.90592641211032	0.6195637805684071	0.36608066184074456	0.004756980351602895	0.008273009307135471	0.017166494312306102	0.2585315408479835	0.2421923474663909	0.012616339193381593	0.0015511892450879006	0.0022750775594622538	0.08655635987590486	9670	189.28567225457815	331.95666932907346	149.10845507458575	0.4178557273087594	0.32558313397129185	0.01076555023923445	0.04111842105263158	0.037230861244019135	0.23385167464114834	0.2287679425837321	0.0253438995215311	0.0017194976076555025	0.0020933014354066986	0.09352571770334928	13376	162.0263162676951	244.27168732125838	114.4674515135285	0.1858284355807964	0.3284728990179174	0.010795411949921284	0.04100757178199265	0.06724642027138468	0.18846990029237573	0.21013569233075946	0.05229027663243122	0.005097833420796161	0.0016867831171752006	0.09479721118524627	26678	100.9359038300073	122.86918391310728	77.52158086689184	0.06528483728298898	2984	1655854	695	423562	110209	559771	561617	0.0017988495561350774	0.9982011504438648	0.00041896797637864576	0.25533656692214673	0.06643747008448082	0.3374476591445337	0.338560486316325	HG00268x01PE20429
0.12386156648451732	0.00273224043715847	0.04371584699453552	0.11202185792349728	0.12659380692167574	0.1994535519125683	0.035519125683060114	0.0336976320582878	0.012750455373406194	0.30965391621129323	1098	350.4006514291803	818.2437050359712	181.9490583501253	7.925124792013311	0.12814814814814815	0.004074074074074075	0.04074074074074074	0.1051851851851852	0.1337037037037037	0.17666666666666667	0.05185185185185185	0.03185185185185185	0.00962962962962963	0.3181481481481481	2700	156.59624933228017	333.39402767662057	88.74214252214749	1.2611717974180734	0.1291767780474146	0.005413477692738472	0.049094642523800636	0.09818928504760127	0.12880343475826025	0.15941758446891918	0.06384170244539854	0.031734179578122086	0.011200298674631324	0.3231286167631137	5357	87.42245274002602	168.26449606731296	52.480400485970875	0.3031404958677686	0.12984293193717278	0.007180254300673148	0.0481675392670157	0.09977561705310396	0.12505609573672402	0.150037397157816	0.07015706806282722	0.03395661929693343	0.01136873597606582	0.3244577412116679	6685	72.44620048059905	134.7516081871345	43.681954075088576	0.19458030403172505	0.1378911993278723	0.009241755933627391	0.04967443814324722	0.09073724007561436	0.12833438353287124	0.15500945179584122	0.07603444654484352	0.021634110480991387	0.006196177273682	0.3252467968914094	9522	54.78003454263998	92.3090055910543	37.75588923653107	0.1275267538644471	0.1303923042236585	0.014504734706147604	0.056140087178716366	0.09243950097700286	0.1119795580940929	0.12888922290695926	0.08244401022095295	0.038929806102510144	0.01743574327371111	0.3268450323162483	13306	42.83101371320906	68.19131773850553	30.02040068932016	0.055867397477382286	0.13328568204047853	0.027349334135881424	0.06331352042735686	0.08276277180046647	0.0871642464825822	0.11631931382138287	0.07967797757881273	0.04676096606726357	0.03460988638928598	0.32875630125648936	26582	26.441762847310947	34.70016879495083	20.240427310200733	0.01782295861112945	999	456592	198	106268	27497	161046	161583	0.0021831723088959355	0.9978168276911039	0.0004327008179793746	0.23223358851026354	0.060090779757469015	0.351943110769224	0.3531166478361681	HG00268x01PE20430
0.32302092811646954	0.007279344858962694	0.02183803457688808	0.01091901728844404	0.1910828025477707	0.17197452229299362	0.006369426751592357	0.02638762511373976	0.01091901728844404	0.2302092811646952	1099	526.703780372278	1291.9712230215828	305.033373322649	13.132279534109815	0.3265532544378698	0.006656804733727811	0.022189349112426038	0.012204142011834321	0.1878698224852071	0.17048816568047334	0.00628698224852071	0.02107988165680473	0.011464497041420118	0.235207100591716	2704	241.39009856723573	526.1704297159505	141.15402205268214	2.1029460443561736	0.32793597617718223	0.00744463056020845	0.021961660152614925	0.02345058626465661	0.165643029964638	0.16750418760469013	0.01972827098455239	0.017494881816489855	0.011539177368323095	0.23729759910664436	5373	135.04871204142867	265.251509054326	81.27080653225873	0.5067768595041322	0.3293118856121537	0.00655347036044087	0.020256181114089958	0.031724754244861486	0.15490020851951147	0.16547512660113195	0.025618111408996128	0.016830503425677688	0.01161751563896336	0.23771224307417335	6714	112.03646346145322	212.30160818713452	66.22223242666783	0.32108393919365497	0.32471026490066224	0.00413907284768212	0.00869205298013245	0.03994205298013245	0.1586299668874172	0.17332367549668873	0.0363203642384106	0.0058981788079470205	0.0034147350993377484	0.2449296357615894	9664	76.28046691169932	145.28085063897763	57.15359451494878	0.2169044787950852	0.3308878574636921	0.007411289115136997	0.022832759395119032	0.04993262464440785	0.127189699056745	0.14448270699206467	0.04716274891450816	0.018415930528522237	0.012127564006587812	0.2395568198832161	13358	65.50386675953683	107.11410134193736	43.63848724478139	0.09998018886614277	0.32521301752937204	0.016928793964190534	0.034458165984760335	0.05829360759731241	0.09620509740625352	0.11857663000638115	0.06658909200105101	0.026838331894448408	0.016553432678953494	0.24034383093727715	26641	39.9477279431408	54.19822398356085	29.33266579334476	0.036405043237177366	1448	721790	302	157737	47454	257745	258552	0.0020021071901642337	0.9979978928098358	0.0004175665548546952	0.21809833001031476	0.06561325594064471	0.35637646251994504	0.3574922777840766	HG00268x01PE20431
0.14558689717925385	0.050955414012738856	0.004549590536851683	0.007279344858962694	0.14467697907188354	0.2484076433121019	0.0272975432211101	0.03912647861692448	0.07370336669699727	0.2584167424931756	1099	1705.4850801387229	4749.548561151079	834.2770621893345	45.83943427620633	0.14977810650887574	0.04622781065088757	0.007396449704142011	0.007396449704142011	0.15125739644970415	0.2377958579881657	0.021819526627218932	0.04215976331360947	0.07396449704142012	0.26220414201183434	2704	749.5452932341988	1932.1088856518568	404.5171443904912	6.972525653757034	0.15016747301823594	0.04633420171194641	0.008187569780424266	0.00744324525493115	0.15649423148492742	0.2272050614067733	0.024748790472646075	0.04093784890212133	0.07461853368068477	0.2638630442873093	5374	413.07494380098586	972.3908907993416	239.73659172200038	1.6090909090909091	0.1510866329264662	0.044805001488538256	0.00878237570705567	0.00878237570705567	0.15689193212265554	0.223876153617148	0.027984519202143496	0.03899970229234891	0.07368264364394166	0.2651086632926466	6718	341.82373058774226	777.6548245614035	197.8700435972183	1.0071381361533378	0.13881136950904396	0.045478036175710584	0.008165374677002584	0.007751937984496123	0.18356589147286825	0.23400516795865636	0.012919896640826873	0.013436692506459949	0.07617571059431524	0.2796899224806201	9675	220.72516003257888	531.4608626198084	170.28544386034918	0.6421918351169243	0.15077704722056187	0.044530783024506866	0.010086670651524209	0.012776449491930663	0.15720263000597728	0.20935445307830244	0.036835026897788406	0.040346682606096834	0.07098027495517037	0.2671099820681411	13384	198.6076675966285	390.8434406394368	133.11430063696002	0.2851482533183649	0.14713048693631214	0.046744386550211785	0.012220264647449113	0.027401881770813808	0.14401919256288187	0.18491584511001988	0.059114593095175624	0.04003448663642838	0.07534580350114331	0.26307305918956403	26677	121.15805802303369	196.254586819316	90.58966521496922	0.09456069707571456	6040	2652539	1850	764785	134231	874093	877580	0.0022718903594739896	0.9977281096405258	0.0006958604577859076	0.28766683254475417	0.050489754113005485	0.32878202979862553	0.3300936327263549	HG00268x01PE20432
0.19472247497725206	0.01091901728844404	0.01091901728844404	0.01364877161055505	0.09827115559599636	0.11282984531392175	0.03548680618744313	0.044585987261146494	0.0345768880800728	0.4440400363967243	1099	643.4870000559785	1298.080035971223	337.3554333631835	14.104825291181363	0.2051851851851852	0.007407407407407408	0.01037037037037037	0.015555555555555557	0.0948148148148148	0.10925925925925926	0.0337037037037037	0.039259259259259265	0.030370370370370367	0.4540740740740741	2700	296.6711063013468	528.8776402039331	172.6306809151312	2.2598477325388946	0.2126132930513595	0.00547583081570997	0.010196374622356496	0.014728096676737159	0.08987915407854985	0.1076283987915408	0.03474320241691843	0.033799093655589134	0.023036253776435044	0.4679003021148036	5296	168.51068295442127	266.6908725077739	104.76506112103563	0.5261157024793388	0.21430741190765493	0.00637910085054678	0.009416767922235723	0.016251518833535844	0.08839611178614824	0.10358444714459296	0.037363304981774	0.03052855407047388	0.02187120291616039	0.4719015795868773	6584	138.84564539778032	213.45555555555558	83.76263595761705	0.32795769993390617	0.22237627986348124	0.005012798634812287	0.007145904436860069	0.01962457337883959	0.09055034129692832	0.10505546075085324	0.029543515358361774	0.016958191126279862	0.012478668941979522	0.4912542662116041	9376	101.27514633224209	146.07378194888182	74.51339948436348	0.19946492271105826	0.218984375	0.004453125	0.00890625	0.024140625	0.078359375	0.09734375	0.040703125	0.027109375	0.02015625	0.47984375	12800	82.15257295060324	107.69942069370096	55.78123369830426	0.09370666314468733	0.216710182767624	0.00839526009238803	0.012612974492870056	0.03285800361518377	0.06511347660172725	0.07897168106045391	0.05217915244024905	0.027957421168909417	0.02072705362522595	0.4844747941353685	24895	50.70242220936952	54.48690004403347	37.71317205521631	0.030100996765463062	1498	725675	329	181271	42859	250130	251086	0.002060032481954088	0.997939967518046	0.00045243704042916883	0.24928180776789016	0.058939207038765186	0.3439759176977143	0.3452905979732471	HG00268x01PE20433
0.10798548094373864	0.09528130671506352	0.11887477313974593	0.11343012704174228	0.11978221415607986	0.16424682395644286	0.14065335753176045	0.06987295825771325	0.03629764065335754	0.03357531760435572	1102	31.523392998749948	43.65377697841727	27.99741215688623	0.3826955074875208	0.15743879472693031	0.07306967984934086	0.11713747645951035	0.09529190207156307	0.07871939736346516	0.15630885122410546	0.12467043314500942	0.05800376647834275	0.05536723163841808	0.0839924670433145	2655	19.04330764835774	18.416970138383103	17.35618764039686	0.06686527639854352	0.2734973779749899	0.01895925776522792	0.07482855990318676	0.08652682533279549	0.03227107704719645	0.16276724485679708	0.09661153691004436	0.03892698668818072	0.02985074626865672	0.18576038725292454	4958	13.191306881852903	9.817450155478324	12.18310792943525	0.01471074380165289	0.3109385550303849	0.011647535449020932	0.05452397029034437	0.07798784604996624	0.025827143821742067	0.1576637407157326	0.08676569885212694	0.03274814314652262	0.020762997974341658	0.2211343686698177	5924	11.731701729699681	8.070614035087718	10.86516929330156	0.007270323859881031	0.3970298330923906	0.004336969378367722	0.028518859245630176	0.06045472466815612	0.008148245498751478	0.14574845577605464	0.06216322775660401	0.016296490997502956	0.0057826258378236295	0.27152056774871863	7609	9.572905542681934	5.764776357827476	9.408345168205406	0.006044391597304796	0.3833492619730275	0.001168100244239142	0.017733885526176066	0.04672400976956568	0.00584050122119571	0.14473823935435914	0.05320165657852819	0.01454815758734204	0.0041414463204842294	0.3285547414250823	9417	8.204500624584215	4.6062183764757645	7.668345276756685	0.002707521627154461	0.3937843329069155	0.00015050041387613817	0.005568515313417112	0.022198811046730382	0.0016555045526375194	0.11483181578749342	0.028745579050342387	0.004289261795469936	0.0008277522763187597	0.4279479268567988	13289	5.772202453631022	2.861808307647145	5.410614197456215	0.0008251369727374744	472	23360	10	5545	1344	8156	8305	0.0198053037932192	0.9801946962067808	0.00041960389392413567	0.2326703591809332	0.05639476334340383	0.342228935884525	0.34848103390399465	HG00268x01PE20434
0.0718835304822566	0.012738853503184714	0.01637852593266606	0.029117379435850774	0.3048225659690628	0.267515923566879	0.0345768880800728	0.04640582347588717	0.05732484076433121	0.1592356687898089	1099	611.860078853184	1609.7203237410074	316.5456993583062	15.292845257903496	0.07327905255366396	0.01147298297557365	0.017394522575869726	0.04737231680236861	0.2779422649888971	0.2672094744633605	0.046632124352331605	0.051443375277572166	0.04256106587712805	0.16469282013323466	2702	270.7077490759051	655.3936635105607	144.69982223424103	2.278053624627607	0.0779970215934475	0.00800446760982874	0.01768428890543559	0.06943410275502608	0.2559568131049889	0.2501861504095309	0.06831720029784065	0.04262844378257632	0.0368577810871184	0.17293373045420699	5372	148.59536756058344	330.2180354856411	82.63472964394968	0.5335537190082644	0.07879058683348228	0.007298182901400059	0.02055406613047364	0.07581173666964551	0.2438188859100387	0.2467977360738755	0.07551385165326184	0.042150729818290135	0.03083109919571045	0.17843312481382187	6714	122.57867986772823	264.23304093567253	68.09923157462512	0.337871777924653	0.08558418710545379	0.0067266894339232134	0.014695229224878403	0.08361792404015315	0.23947014384766635	0.2437131325675256	0.07771913484425126	0.0258718824381662	0.02431956949187623	0.19828210700610574	9663	79.92052535130495	180.75958466453673	57.44492018162243	0.24237019421323824	0.08255988023952096	0.006362275449101796	0.02739520958083832	0.09288922155688624	0.20800898203592813	0.2278443113772455	0.09925149700598802	0.041467065868263465	0.024176646706586827	0.19004491017964076	13360	70.27721292358758	133.18156486030648	44.40949527873673	0.1123291289704814	0.08446743898324148	0.010722453417313387	0.044839350654219616	0.10310051362801334	0.1668728676939227	0.19941513890451015	0.1135605293742736	0.05447456229145578	0.022944550669216062	0.19960259438383385	26673	41.757284696482095	67.24533979157492	29.01459821496926	0.036867119941910366	2014	898966	331	196245	49809	325624	326957	0.002235343736819907	0.99776465626318	0.0003673777442340563	0.21781282603387425	0.05528313614064685	0.3614109081222669	0.3628904082221581	HG00268x01PE20435
0.08098271155595996	0.003639672429481347	0.004549590536851683	0.00272975432211101	0.22020018198362148	0.1956323930846224	0.009099181073703366	0.03548680618744313	0.010009099181073705	0.437670609645132	1099	810.6403378904974	2043.2131294964029	480.33527427643753	19.57986688851913	0.08284023668639054	0.002958579881656805	0.00517751479289941	0.00517751479289941	0.21116863905325445	0.1930473372781065	0.01257396449704142	0.032914201183431954	0.0070266272189349116	0.44711538461538464	2704	376.8932892371355	831.6558630735616	232.25000853273048	2.9222111883482285	0.08393820956635027	0.002791736460078169	0.006141820212171971	0.013028103480364787	0.19635213102549787	0.18965196352131025	0.02010050251256281	0.030336869532849437	0.007816862088218872	0.4498418016005956	5373	214.2862674156237	418.88183647338576	137.43596501096243	0.6553719008264463	0.08519511468573131	0.0025320226392612447	0.004766160262138814	0.01817098599940423	0.18990169794459336	0.18662496276437296	0.026511766458147155	0.028299076556449212	0.0077450104259755735	0.4502532022639261	6714	178.5770975128433	335.12923976608187	112.79748122462543	0.404097818902842	0.0802980132450331	0.002483443708609272	0.004966887417218543	0.026593543046357616	0.18739652317880795	0.1943294701986755	0.02721440397350993	0.003932119205298013	0.0037251655629139072	0.4690604304635762	9664	123.98740648697529	229.18101038338662	97.9391148382082	0.2737812128418549	0.08636431671905404	0.002469690166142793	0.0053135758120041905	0.038467295315072585	0.15761113605747645	0.17841640472983086	0.04250860649603353	0.02694207453973956	0.009729082472683729	0.4521778176919623	13362	106.149300220703	168.75045831194544	74.39555892728325	0.1245459948491052	0.08804535556056169	0.0019523916798077645	0.016257415333783887	0.05271457535480964	0.12491552151385447	0.15198618307426598	0.06769542689795	0.028760231283322068	0.013779379740181723	0.4538935195614628	26634	66.15378829910536	85.0576838397182	50.92852615760131	0.046108654036570065	2007	1141655	549	297513	70224	386061	387308	0.0017548891193377065	0.9982451108806624	0.0004800369339892381	0.26014067093249577	0.06140275710830648	0.3375656443949349	0.33865600151093594	HG00268x01PE20436
0.2338489535941765	0.003639672429481347	0.025477707006369428	0.01091901728844404	0.21474067333939945	0.2256596906278435	0.01637852593266606	0.00818926296633303	0.012738853503184714	0.2484076433121019	1099	398.6945868855277	1015.0593525179856	239.18875524043975	10.480033277870216	0.2348372781065089	0.006656804733727811	0.021819526627218932	0.015162721893491125	0.20821005917159766	0.21782544378698224	0.02477810650887574	0.004807692307692308	0.009985207100591715	0.2559171597633136	2704	183.27100187860438	413.67115804806986	109.02501008105328	1.7196292618338298	0.23733233979135615	0.0065201192250372575	0.020491803278688527	0.034277198211624435	0.1825633383010432	0.20212369597615495	0.0426602086438152	0.0068926974664679595	0.009128166915052159	0.2580104321907601	5368	102.80396025117793	208.6648984817999	62.17382253778643	0.4254545454545455	0.2372502236802863	0.0071577691619445286	0.02072770653146436	0.04130629287205488	0.1738741425589025	0.19534745004473605	0.048165821652251715	0.008201610498061437	0.006412168207575306	0.2615568147927229	6706	85.19684781410501	167.06491228070175	50.90768551956354	0.27944481163251816	0.27793310551931244	0.003003003003003003	0.008698353525939733	0.04670187428808118	0.14818266542404473	0.16288702495599047	0.05529667598633116	0.009526768147457804	0.005798902350626489	0.281971626799213	9657	58.11349129294608	114.37859424920129	43.38737698829415	0.18460166468489891	0.2373465109314166	0.009958071278825996	0.028825995807127882	0.06087151841868822	0.13963761605271038	0.1637466307277628	0.07255166217430369	0.017220724767894578	0.0072626534890685825	0.2625786163522013	13356	49.82852138874325	84.41079416293906	33.443301022396696	0.07950868388034077	0.2346509355978057	0.019989479221462388	0.04200796573232134	0.07210490719170362	0.10321635229578416	0.13256180957390848	0.08307657623807019	0.032990155557225516	0.015179980461411287	0.26422183813030736	26614	30.351148381883693	42.82790253926317	22.34935734380202	0.02703148722687966	1148	567191	201	136773	34344	197607	198266	0.002019921208996743	0.9979800787910031	0.0003536621628992556	0.2406539055035815	0.06042872299806981	0.34769213444792635	0.3488516536785264	HG00268x01PE20437
